user_id,artist_id,time_period,timestamp,position
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,2QsynagSdAqZj3U9HgDzjD,long,1668422845.208191,8
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,4YWj8sohRDjL9deiuRvEEY,long,1668422845.208191,9
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,0KqSULB80ft2H3aFg6kJmN,long,1668422845.208191,10
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,4tZwfgrHOc3mvqYlEYSvVi,long,1668422845.208191,11
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,7oPftvlwr6VrsViSDV7fJY,long,1668422845.208191,12
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,1Xyo4u8uXC1ZmMpatF05PJ,long,1668422845.208191,13
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,6C0KWmCdqrLU2LzzWBPbOy,long,1668422845.208191,14
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,4f0OXMMSxr0r8Ztx6CdpAl,long,1668422845.208191,15
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,0L8ExT028jH3ddEcZwqJJ5,long,1668422845.208191,16
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,01wXJJ2iH73waMzLrINVY6,long,1668422845.208191,17
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,1FY8kqUQKHwjibwLbp5cey,long,1668422845.208191,18
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,12aPDK1UyxuL65lUcRZJkB,long,1668422845.208191,19
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,6nS5roXSAGhTGr34W6n7Et,long,1668422845.208191,20
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,5FKchcZpQOkqFvXBj1aCvb,long,1668422845.208191,21
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,37jjZpwqmxMtg25nNVm6VY,long,1668422845.208191,22
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,6caPJFLv1wesmM7gwK1ACy,long,1668422845.208191,23
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,3MyFDtqB80WZvbtCZRsekM,long,1668422845.208191,24
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,240wlM8vDrf6S4zCyzGj2W,long,1668422845.208191,25
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,7AGSJihqYPhYy5QzMcwcQT,long,1668422845.208191,26
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,54qqaSH6byJIb8eFWxe3Pj,long,1668422845.208191,27
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,1dfeR4HaWDbWqFHLkxsg1d,long,1668422845.208191,28
252cab3c8ed8354cf1e126439d9ff7a2132c009bd4d8e7c091180aee1995e62f,7dGJo4pcD2V6oG8kP0tJRR,long,1668422845.208191,29
7e74c3e072351881bde701e6b5ded657082b4f80f5d1bf3452d74d2de8e34df6,1SN71xW3yOVbPgsGFBMXTZ,long,1668419756.0409343,22
7e74c3e072351881bde701e6b5ded657082b4f80f5d1bf3452d74d2de8e34df6,4iMO20EPodreIaEl8qW66y,long,1668419756.0409343,23
